name,price,url,views_cnt,city,seller,seller_rating,comments_cnt
Комплект украшений бохо этно подвеска серьги,575.0,https://www.avito.ru/moskva/chasy_i_ukrasheniya/komplekt_ukrasheniy_boho_etno_podveska_sergi_4181245871?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6ImN5SzZTbDQwU3JsT1VNWjciO30SEaS2JgAAAA,214,Москва,Товары Бохо шик,,1
Этно украшения,150.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/etno_ukrasheniya_2679276850?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6ImN5SzZTbDQwU3JsT1VNWjciO30SEaS2JgAAAA,2049,Махачкала,Safa-Shop,,1
Комплект в этно стиле,1400.0,https://www.avito.ru/moskva/odezhda_obuv_aksessuary/komplekt_v_etno_stile_3958468126?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6ImN5SzZTbDQwU3JsT1VNWjciO30SEaS2JgAAAA,75,Москва,Руми,,41
Этно украшения,1800.0,https://www.avito.ru/volgograd/chasy_i_ukrasheniya/etno_ukrasheniya_2415883249?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,409,Волгоград,Серебро и к,,8
Этно украшения,450.0,https://www.avito.ru/astrahan/chasy_i_ukrasheniya/etno_ukrasheniya_3560291204?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,1134,"Астраханская обл., Астрахань, ул. Рылеева, 90",SZ,,1
Этно украшения,680.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/etno_ukrasheniya_3866022727?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,722,Махачкала,ethno,,217
Бижутерия этно,200.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/bizhuteriya_etno_3866421358?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,1267,Махачкала,ethno,,217
Этно украшения,150.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/etno_ukrasheniya_7251408529?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,5,Махачкала,SAFIYA,,50
Этно Бижутерия оптом,150.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/etno_bizhuteriya_optom_2839176304?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,1077,Махачкала,Safa-Shop,,1
Этно украшения,200.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/etno_ukrasheniya_3866218029?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,135,Махачкала,ethno,,217
Бижутерия этно,200.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/bizhuteriya_etno_3865822058?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,372,Махачкала,ethno,,217
Этно украшения,435.0,https://www.avito.ru/obuhovo/chasy_i_ukrasheniya/etno_ukrasheniya_4471075715?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,637,"Московская обл., Богородский г.о., рп. Обухово, ул. Энтузиастов, 9",Асия,,2
Этно украшения,150.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/etno_ukrasheniya_4467695904?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,329,Махачкала,SAFIYA,,50
Бижутерия этно,50.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/bizhuteriya_etno_3545722687?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,1159,Махачкала,ethno,,217
Бижутерия этно,160.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/bizhuteriya_etno_3865668465?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,122,Махачкала,ethno,,217
Этно украшения,600.0,https://www.avito.ru/cherkessk/odezhda_obuv_aksessuary/etno_ukrasheniya_4436869714?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,4,Черкесск,Asia,,1
Этно украшения,150.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/etno_ukrasheniya_4467879096?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,295,Махачкала,SAFIYA,,50
Украшение на голову тика,2000.0,https://www.avito.ru/volgograd/odezhda_obuv_aksessuary/ukrashenie_na_golovu_tika_7214288829?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,134,Волгоград,Мария,,5
Этно украшения,680.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/etno_ukrasheniya_3699995879?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,1812,Махачкала,SAFIYA,,50
Этно Бижиурии,200.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/etno_bizhiurii_2714155114?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,7741,Махачкала,ethno,,217
Чокер монисто в этно стиле,700.0,https://www.avito.ru/omsk/odezhda_obuv_aksessuary/choker_monisto_v_etno_stile_4742065446?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,65,Омск,Оксана,,71
Этно бижутерия,100.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/etno_bizhuteriya_3510851505?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,1339,Махачкала,Safa-Shop,,1
Этно серьги,500.0,https://www.avito.ru/baksan/chasy_i_ukrasheniya/etno_sergi_4556962060?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,50,Баксан,Национальные пояса Нальчик Ethnopoyasa Nalchik,,51
Этно украшения,350.0,https://www.avito.ru/ahty/chasy_i_ukrasheniya/etno_ukrasheniya_4498803803?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,29,Ахтынский р-н,Гуля,,1
Этно украшение с перламутром,300.0,https://www.avito.ru/sankt-peterburg/odezhda_obuv_aksessuary/etno_ukrashenie_s_perlamutrom_1178132793?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,567,Санкт-Петербург,Марина,,72
"Украшения для дредов и косичек, дредобусины",450.0,https://www.avito.ru/sevastopol/chasy_i_ukrasheniya/ukrasheniya_dlya_dredov_i_kosichek_dredobusiny_4160333874?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,443,Севастополь,Татьяна SBraids,,29
Серьги новые этно zara,650.0,https://www.avito.ru/astrahan/chasy_i_ukrasheniya/sergi_novye_etno_zara_7233624064?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,10,Астрахань,Szernom vintage jewelry. Самовывоза нет.,,64
Этно украшения посеребрение,4500.0,https://www.avito.ru/gubden/odezhda_obuv_aksessuary/etno_ukrasheniya_poserebrenie_7242349792?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,22,Карабудахкентский р-н,Madina gybden Zamuzhem ⚜️,,152
Серьги в этническом стиле,860.0,https://www.avito.ru/barnaul/odezhda_obuv_aksessuary/sergi_v_etnicheskom_stile_7229987449?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,3,Барнаул,Полина,,0
Браслет из бисера в этно стиле,1000.0,https://www.avito.ru/samara/chasy_i_ukrasheniya/braslet_iz_bisera_v_etno_stile_7240636995?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,0,Самара,Анастасия,,7
Украшение для волос,1000.0,https://www.avito.ru/orenburg/chasy_i_ukrasheniya/ukrashenie_dlya_volos_2915405766?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,996,Оренбург,Алёна,,56
Украшение. Подвеска,250.0,https://www.avito.ru/saratov/chasy_i_ukrasheniya/ukrashenie._podveska_7215548758?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,16,Саратов,Екатерина,,31
"Украшения этно, бохо, натуральные камни",330.0,https://www.avito.ru/sankt-peterburg/odezhda_obuv_aksessuary/ukrasheniya_etno_boho_naturalnye_kamni_3121183622?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,1037,Санкт-Петербург,Мари Ра,,170
Украшения,70.0,https://www.avito.ru/sankt-peterburg/chasy_i_ukrasheniya/ukrasheniya_7225579316?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,61,Санкт-Петербург,Оксана,,88
Чакры колье и браслет бохо этно украшения,2590.0,https://www.avito.ru/himki/chasy_i_ukrasheniya/chakry_kole_i_braslet_boho_etno_ukrasheniya_4482905648?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,118,Химки,Ket Di,,181
"Этно украшения, серебряные изделия",500.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/etno_ukrasheniya_serebryanye_izdeliya_7234199466?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,16,"Республика Дагестан, Махачкала, пр-т Али-Гаджи Акушинского",АМК,,2
Женские браслеты в этническом стиле (башкирские),10.0,https://www.avito.ru/ufa/chasy_i_ukrasheniya/zhenskie_braslety_v_etnicheskom_stile_bashkirskie_3689563625?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,3158,Уфа,Марфуга,,33
Браслет этно,250.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/braslet_etno_3865867303?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,836,Махачкала,ethno,,217
"Кольцо, серьги Этно стиль (Испания)",800.0,https://www.avito.ru/moskva/chasy_i_ukrasheniya/koltso_sergi_etno_stil_ispaniya_4664689075?context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,67,Москва,Украшения,,1
Водные украшения ручная работа,1300.0,https://www.avito.ru/kazan/chasy_i_ukrasheniya/vodnye_ukrasheniya_ruchnaya_rabota_4615081760?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,160,Казань,VODA ART,,116
"Кольца, серьги, браслеты в бохо и этно стиле",300.0,https://www.avito.ru/ufa/chasy_i_ukrasheniya/koltsa_sergi_braslety_v_boho_i_etno_stile_3718753775?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,4186,Уфа,Guzel,,21
Украшения,650.0,https://www.avito.ru/kazan/chasy_i_ukrasheniya/ukrasheniya_3719635853?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,34,Казань,Гузель,,6
Этно украшения,500.0,https://www.avito.ru/cherkessk/chasy_i_ukrasheniya/etno_ukrasheniya_4117440761?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,71,Черкесск,Asia,,1
Этно украшения,450.0,https://www.avito.ru/mahachkala/chasy_i_ukrasheniya/etno_ukrasheniya_3700245438?slocation=637640&context=H4sIAAAAAAAA_wEmANn_YToxOntzOjE6IngiO3M6MTY6Inhlc215aThKZXFnbmRIQW4iO33KcQgsJgAAAA,265,Махачкала,SAFIYA,,50
